date,value,period,year,category_code,seasonally_adj,data_type,series_id,series_name,category,unit,frequency,data_source,pct_change,rolling_mean_3m,rolling_mean_6m,rolling_mean_12m,pct_change_yoy,rolling_std_3m,rolling_std_12m,month,quarter,day_of_year,month_sin,month_cos,quarter_sin,quarter_cos,is_holiday_season,is_back_to_school,is_summer_season,is_quarter_end,is_year_end,pct_rank_1y,pct_rank_2y,zscore_1y,zscore_2y,trend_3m_vs_12m,momentum_1m,momentum_3m,momentum_6m,acceleration_1m,growth_rate,fetch_timestamp,processing_date
2013-09-01,23787.22475247525,M09,2013,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.02352941176470591,23882.75577557756,22784.149009900993,23932.066501650163,0.026097406211338603,0.031893340465518276,0.14348081618881028,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.7083333333333334,-0.037684559483697984,0.04820678311145935,-0.002060445806850937,-0.02352941176470591,0.03750000000000009,0.06410256410256432,-0.06011477761836448,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2013-10-01,25220.1900990099,M10,2013,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,24455.941914191422,23548.397194719477,23985.5199669967,0.026097406211338603,0.043187285236250476,0.14348081618881028,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.3200471593613015,0.41836580893176717,0.019612747517752674,0.06024096385542155,0.07317073170731692,0.2222222222222221,0.08377037562012746,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2013-11-01,30092.272277227723,M11,2013,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181834,26366.562376237624,24981.362541254126,24049.299669966993,0.026097406211338825,0.10928136755298581,0.1434808161888103,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.526347161186455,1.6642195532355655,0.096354685503148,0.19318181818181834,0.23529411764705865,0.3999999999999999,0.1329408543263968,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2013-12-01,34104.57524752475,M12,2013,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.1333333333333333,29805.67920792079,26844.217491749176,24121.583333333332,0.026097406211338603,0.06658028532479549,0.1434808161888103,12,4,335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.4080758606638724,2.562491450344743,0.2356435643564357,0.1333333333333333,0.433734939759036,0.4874999999999998,-0.05984848484848504,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-01-01,22133.465346534653,M01,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.3510118455986031,28776.77095709571,26616.356435643564,24174.83209570957,0.029727871650216287,0.2984177265713358,0.14295023762008358,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.3333333333333333,0.375,-0.4963457006484065,-0.43422333175945244,0.19036073728110264,-0.3510118455986031,-0.12239101847992906,-0.05817572714919239,-0.4843451789319364,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-02-01,20067.675247524752,M02,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333327,25435.238613861384,25900.900495049504,24223.110973597362,0.02972787165021651,0.24233800287189447,0.14295023762008355,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.08333333333333333,0.08333333333333333,-1.024570581650603,-0.9763295462495809,0.05004013074890393,-0.09333333333333327,-0.33312861645509795,-0.17621770267982695,0.25767851226526983,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-03-01,23018.80396039604,M03,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.1470588235294117,21739.981518151817,25772.830363036297,24278.48968646865,0.02972787165021651,0.24908532547770107,0.14295023762008355,3,1,60,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.5,0.5416666666666666,-0.31238991632417534,-0.24060098886793677,-0.10455791118389221,0.1470588235294117,-0.3250523194225472,-0.03230392784678471,0.24039215686274495,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-04-01,21248.126732673267,M04,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.07692307692307687,21444.86864686469,25110.819801980197,24329.608498349833,0.02972787165021651,0.1343041184072436,0.14295023762008355,4,2,91,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.16666666666666666,0.20833333333333334,-0.7731459933262793,-0.7128215573658124,-0.11856910281481939,-0.07692307692307687,-0.040000000000000036,-0.15749537774073197,-0.22398190045248856,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-05-01,22133.465346534653,M05,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,22133.465346534653,23784.35198019802,24382.857260726072,0.029727871650216287,0.1120557344532704,0.14295023762008355,5,2,121,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.2916666666666667,0.3125,-0.5696951001358512,-0.5012168209562096,-0.09225300751830087,0.04166666666666674,0.10294117647058831,-0.2644800916784169,0.11858974358974361,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-06-01,23609.029702970296,M06,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,22330.207260726074,22035.094389438946,24439.65594059406,0.029727871650216287,0.07670999690267391,0.14295023762008355,6,2,152,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.5833333333333334,0.625,-0.21133186321814545,-0.1310472437386279,-0.08631253586365797,0.06666666666666665,0.02564102564102555,-0.3077459686385099,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-07-01,24199.255445544557,M07,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,23313.916831683167,22379.392739273928,24497.874587458744,0.02972787165021651,0.02097176232019665,0.14295023762008355,7,3,182,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.6666666666666666,0.7083333333333334,-0.07617012893343111,0.00925846602099775,-0.048328998972902035,0.025000000000000133,0.13888888888888906,0.09333333333333349,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-08-01,25084.594059405943,M08,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,24297.626402640268,23215.54587458746,24558.22318481848,0.02972787165021651,0.02150665196195874,0.14295023762008355,8,3,213,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.75,0.7916666666666666,0.1341520966276889,0.22652544733718158,-0.01061138585707241,0.03658536585365857,0.13333333333333353,0.2500000000000002,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-09-01,24494.368316831686,M09,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.02352941176470591,24592.739273927396,23461.47326732673,24617.15181518152,0.02972787165021651,0.031893340465518664,0.14295023762008355,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.7083333333333334,-0.03135144457799828,0.05766555966961303,-0.0009916882926752683,-0.02352941176470591,0.03750000000000009,0.06410256410256432,-0.06011477761836448,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-10-01,25969.932673267325,M10,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,25182.96501650165,24248.44092409241,24679.630363036307,0.02972787165021651,0.043187285236250775,0.14295023762008355,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.328087493030187,0.4279216474632134,0.0203947403612336,0.06024096385542155,0.07317073170731692,0.2222222222222221,0.08377037562012746,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-11-01,30986.851485148512,M11,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181812,27150.38415841584,25724.005280528054,24754.178630363036,0.029727871650216287,0.10928136755298584,0.14295023762008355,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.5383937225521087,1.6739009614332618,0.0968000418771181,0.19318181818181812,0.23529411764705865,0.3999999999999999,0.13294085432639657,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2014-12-01,35118.43168316832,M12,2014,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.13333333333333353,30691.738613861384,27642.238943894394,24838.666666666668,0.02972787165021651,0.06658028532479564,0.14295023762008355,12,4,335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.408075860663872,2.5749386993169243,0.2356435643564355,0.13333333333333353,0.433734939759036,0.48750000000000004,-0.059848484848484595,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-01-01,22260.519801980197,M01,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.36613001392515787,29455.267656765674,27319.116336633666,24849.25453795379,0.005740377905416372,0.3071034575752873,0.14647549273129623,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.3333333333333333,0.3333333333333333,-0.6074413868665821,-0.5477738812440716,0.18535820105898293,-0.36613001392515787,-0.14283490519424746,-0.08011550801333889,-0.4994633472584914,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-02-01,20182.871287128713,M02,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333327,25853.94092409241,26502.16254125412,24858.854207920787,0.005740377905416372,0.25008646570548093,0.14647549273129623,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.08333333333333333,0.08333333333333333,-1.100213953375881,-1.069289685202028,0.04002946828718109,-0.09333333333333327,-0.3486633743088732,-0.195407697675667,0.2727966805918246,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-03-01,23150.940594059404,M03,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.1470588235294117,21864.777227722774,26278.25792079208,24869.865594059404,0.00574037790541615,0.2567648732826115,0.14647549273129623,3,1,60,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.4166666666666667,0.4583333333333333,-0.404926049484203,-0.3505218280823644,-0.12083251334717493,0.1470588235294117,-0.3407752144821642,-0.05484639184792217,0.24039215686274495,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-04-01,21370.099009900987,M04,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.07692307692307698,21567.970297029704,25511.61897689769,24880.02995049505,0.00574037790541615,0.13430411840724368,0.14647549273129623,4,2,91,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,-0.8286523500612163,-0.8022636127265012,-0.13312120845736536,-0.07692307692307698,-0.04000000000000015,-0.17712150898647772,-0.22398190045248867,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-05-01,22260.519801980197,M05,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,22260.519801980194,24057.230363036302,24890.617821782176,0.005740377905416372,0.11205573445327054,0.14647549273129623,5,2,121,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.2916666666666667,0.3125,-0.6220118756033384,-0.5926813510786185,-0.105666240935986,0.04166666666666674,0.10294117647058809,-0.28161401578184553,0.11858974358974372,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-06-01,23744.554455445545,M06,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.06666666666666665,22458.391089108907,22161.584158415837,24901.911551155117,0.005740377905416372,0.07670999690267409,0.14647549273129623,6,2,152,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0.5,0.5416666666666666,-0.27394247792398646,-0.2316979007872559,-0.09812581885637865,0.06666666666666665,0.025641025641025772,-0.3238720148535017,0.02499999999999991,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-07-01,24338.168316831685,M07,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.025000000000000133,23447.747524752474,22507.858910891086,24913.48762376238,0.00574037790541615,0.020971762320197075,0.14647549273129623,7,3,182,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.5833333333333334,0.625,-0.1362377239314749,-0.09209546201513646,-0.05883319594370594,0.025000000000000133,0.13888888888888906,0.09333333333333349,-0.04166666666666652,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-08-01,25228.58910891089,M08,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.03658536585365857,24437.10396039604,23348.811881188118,24925.48721122112,0.00574037790541615,0.021506651961959156,0.14647549273129623,8,3,213,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0,1,1,0,0,0.75,0.7916666666666666,0.07176315288725751,0.12195077876879935,-0.01959372936971978,0.03658536585365857,0.1333333333333333,0.25,0.011585365853658436,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-09-01,24634.975247524755,M09,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.0235294117647058,24733.910891089112,23596.15099009901,24937.204455445546,0.005740377905416372,0.0318933404655189,0.1464754927312962,9,3,244,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.6666666666666666,-0.07157534060990282,-0.03567411253101711,-0.008152219496762434,-0.0235294117647058,0.03750000000000009,0.06410256410256432,-0.06011477761836437,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-10-01,26119.0099009901,M10,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.06024096385542155,25327.52475247525,24387.636138613863,24949.62755775577,0.005740377905416372,0.04318728523625093,0.1464754927312962,10,4,274,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,0.2767071354620522,0.3265261714973146,0.01514640624773594,0.06024096385542155,0.07317073170731692,0.22222222222222232,0.08377037562012735,Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-11-01,31164.727722772277,M11,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.19318181818181812,27306.23762376238,25871.67079207921,24964.450577557756,0.005740377905416372,0.10928136755298588,0.1464754927312962,11,4,305,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,1,0,0,0,0,0.9166666666666666,0.9166666666666666,1.4590901870946813,1.552384381075478,0.09380487020650936,0.19318181818181812,0.23529411764705888,0.40000000000000013,0.13294085432639657,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2015-12-01,35320.02475247525,M12,2015,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.1333333333333333,30867.92079207921,27800.915841584156,24981.25,0.005740377905416372,0.06658028532479579,0.1464754927312962,12,4,335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,1,1.0,1.0,2.4080758606638715,2.4858840862240745,0.23564356435643574,0.1333333333333333,0.433734939759036,0.48750000000000004,-0.05984848484848482,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2016-01-01,22813.29207920792,M01,2016,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.3540975059025362,29766.014851485146,27546.7698019802,25027.314356435643,0.024831957301309382,0.30019030706844146,0.14366600988384995,1,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0,0,0,0,0.3333333333333333,0.3333333333333333,-0.5191874672009362,-0.5095492146057407,0.18934115053503417,-0.3540975059025362,-0.12656367275456593,-0.06265369759026596,-0.4874308392358695,Strong Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2016-02-01,20684.051485148517,M02,2016,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.09333333333333327,26272.45610561056,26789.346864686468,25069.079372937296,0.024831957301309382,0.2439141086911753,0.14366600988384995,2,1,32,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,0,0,0.08333333333333333,0.08333333333333333,-1.0403868343447453,-1.033588148845184,0.04800243019583474,-0.09333333333333327,-0.3362993038429615,-0.18013443415895247,0.2607641725692029,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2016-03-01,23725.823762376236,M03,2016,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.1470588235294117,22407.722442244223,26637.82161716172,25116.98630363036,0.024831957301309382,0.2506471654559209,0.14366600988384995,3,1,61,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0,0,1,0,0.4166666666666667,0.4583333333333333,-0.3316842174518591,-0.3070079815031849,-0.10786580159875894,0.1470588235294117,-0.32826140613863763,-0.036904907596360115,0.24039215686274495,Strong Growth,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2016-04-01,21900.7603960396,M04,2016,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,-0.07692307692307698,22103.54521452145,25934.780033003295,25161.208085808583,0.024831957301309382,0.1343041184072437,0.14366600988384995,4,2,92,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,-0.7849419974606682,-0.7599712967526987,-0.12152289591419554,-0.07692307692307698,-0.04000000000000015,-0.16150112584438336,-0.22398190045248867,Decline,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
2016-05-01,22813.29207920792,M05,2016,4400A,yes,SM,MRTSSM44000USS,Retail: Total Sales,Total Retail,Millions of Dollars,Annual (API Limitation),MRTS,0.04166666666666674,22813.29207920792,24542.87409240924,25207.272442244226,0.024831957301309382,0.11205573445327055,0.14366600988384995,5,2,122,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.2916666666666667,0.3125,-0.5808388174088721,-0.5470493418661636,-0.09497181293697984,0.04166666666666674,0.10294117647058809,-0.26797717335620763,0.11858974358974372,Stable,2025-12-22 22:25:29.577586,2025-12-22 22:25:29.579068
